MovieID,CustomerID,Rate,Date
7193,1439225,4,2005-01-10
1289,2228963,2,2005-11-08
10212,1638114,4,2005-07-05
11186,2233978,4,2005-01-25
6508,198693,5,2004-12-28
12161,1524685,5,2004-07-14
2009,2162466,3,2002-07-28
16139,926374,4,2004-04-02
14313,1092788,3,2005-02-05
2152,2206762,3,2005-06-21
14050,42786,4,2004-10-28
2712,2130888,4,2004-04-02
14889,956961,3,2004-04-21
13298,454519,2,2005-04-20
6231,269689,3,2003-02-13
11152,644748,5,2003-07-15
11863,581885,4,2005-02-11
4197,1634596,2,2004-02-09
16879,910954,4,2005-07-20
4168,1070249,4,2005-06-17
13050,437052,4,2005-10-31
6315,263031,2,2004-08-03
12672,1780678,3,2005-06-06
2528,1102045,3,2004-10-04
718,1842592,3,2004-04-12
17154,1006936,3,2005-04-06
11443,1169728,4,2004-09-23
9800,1601247,3,2003-02-13
10894,559893,2,2002-08-29
16082,655063,3,2005-03-28
1972,610760,4,2005-05-24
15182,555666,3,2005-08-22
6386,2121621,2,2003-11-02
15531,407348,4,2005-05-26
2851,1589107,4,2005-09-19
5651,1417314,3,2005-08-17
1110,39480,4,2005-02-24
14410,735313,4,2003-01-02
2938,1481728,5,2005-11-02
8881,2390291,5,2000-03-01
16312,2127496,4,2005-12-04
6829,676278,1,2003-07-07
985,2164729,5,2004-09-13
14601,1411946,5,2005-01-02
2372,1952506,2,2005-03-19
15974,464110,4,2004-04-16
16954,2307744,3,2004-11-02
13636,1079560,4,2005-01-19
7767,782974,4,2005-08-08
3017,588149,3,2005-01-19
2342,698818,3,2004-11-10
7509,638586,4,2003-11-03
1145,422864,2,2005-05-31
197,2487300,4,2005-02-14
15107,827304,5,2004-12-23
13392,297743,4,2005-04-19
10930,2455707,5,2005-07-22
6204,1154952,4,2005-06-27
5496,1129708,3,2005-09-19
3098,727301,5,2005-11-14
28,1299525,5,2003-12-10
8512,440996,4,2001-09-13
10947,2454853,5,2005-08-05
2112,1103492,4,2004-12-17
11722,1182858,4,2005-09-07
8966,355916,4,2004-03-07
11038,344131,3,2003-04-18
4833,541276,3,2004-08-31
1625,100057,4,2004-06-24
9132,817183,4,2002-04-16
3427,2483587,4,2005-05-18
6859,811530,1,2004-07-21
14315,2306233,1,2004-12-13
7513,1973862,5,2005-11-03
12317,924421,5,2004-04-08
12501,1377158,3,2004-10-29
10042,1495057,5,2005-10-04
5582,1237272,5,2004-09-24
3197,896339,5,2004-12-15
10421,883478,5,2005-10-27
10504,2165811,4,2005-08-09
13217,303969,3,2000-07-08
9154,871204,1,2004-03-08
7755,1787338,5,2005-01-19
5239,158133,5,2005-09-29
9689,407150,3,2005-10-04
6205,1652105,4,2004-07-12
4778,1992911,4,2005-07-12
3864,1437043,5,2005-12-05
14203,2296095,1,2004-04-20
2372,698846,4,2005-01-07
6050,21652,4,2005-11-13
2186,452682,4,2005-04-30
17308,856875,5,2003-12-22
5181,1305393,5,2005-01-19
16415,2645684,3,2004-11-21
14454,1353912,4,2004-08-09
11638,2583734,3,2003-11-05
11337,1812536,2,2005-11-06
10418,113692,5,2005-03-19
5760,1916681,4,2005-01-31
2001,356615,4,2002-03-17
17506,1893641,3,2005-02-21
16193,2432717,1,2004-04-18
14367,164296,4,2005-06-20
10593,1039555,3,2002-08-06
5545,1323467,3,2003-06-16
16008,2425156,4,2005-04-25
15777,1376999,5,2004-11-28
2640,747312,4,2005-02-09
15919,683823,4,2005-11-14
10042,1058184,4,2005-07-07
551,1821320,3,2000-04-03
10820,2552047,5,2004-10-02
8287,1520488,3,2005-07-11
9426,620943,4,2005-06-11
12494,539114,2,2004-01-20
14439,638231,4,2005-07-22
2795,390674,4,2004-10-04
16090,1985001,3,2005-06-16
4123,2260561,4,2004-03-09
5293,1740238,4,2004-12-02
10109,2036365,2,2003-01-11
1291,2395555,5,2005-10-08
16265,1144639,5,2005-08-14
10627,2616932,5,2005-06-21
6574,1235131,5,2005-06-07
8596,2469480,5,2005-12-11
413,1948376,2,2003-08-12
7336,1498586,3,2005-07-10
886,488092,4,2005-05-12
14358,1975107,5,2004-10-07
14192,1533254,3,2001-09-29
17751,1533440,1,2005-11-06
10359,1289087,3,2005-03-03
17215,2218492,5,2005-07-01
311,75120,4,2005-06-06
7904,1265989,1,2005-03-10
2612,2642597,3,2003-09-17
798,1852461,4,2004-11-02
1145,187385,2,2005-01-03
14403,567008,3,2004-06-11
12693,1877483,5,2004-08-14
11266,958004,3,2005-02-25
8382,2560655,5,2005-02-05
15483,43141,3,2002-12-27
12160,1828616,3,2004-01-06
10178,2603678,2,2005-08-29
13593,522647,3,2005-03-15
2862,690657,5,2003-12-04
11090,2139303,3,2004-06-19
2897,260423,2,2005-06-04
13580,908384,3,2005-08-23
17188,401047,2,2005-05-30
12338,159007,4,2005-03-08
11089,548020,3,2002-12-15
3282,2591126,5,2005-06-21
17423,2326499,5,2005-12-14
10423,2645666,4,2005-12-04
10947,2230682,5,2005-03-29
6350,1256928,4,2004-10-30
4266,2603226,3,2005-04-08
16969,1021691,2,2005-01-20
5345,2410093,4,2005-06-17
3427,1043570,4,2004-06-25
14039,1838184,4,2005-07-07
295,1802059,3,2005-01-19
11149,1229776,2,2004-07-07
5712,2448685,3,2003-03-30
10955,371965,3,2003-05-17
12778,1530425,3,2005-06-21
17495,293131,2,2005-12-19
15234,867947,4,2004-08-19
7713,1377655,4,2005-02-16
17323,234949,4,2005-03-17
4089,162026,3,2005-02-05
9614,99207,2,2005-08-07
6034,2365210,5,2005-04-03
12338,1692603,5,2005-01-04
8327,2601385,5,2005-08-02
13359,1530992,3,2004-03-04
2235,1520710,3,2005-11-14
1939,1340560,4,2005-02-27
2122,2321444,3,2005-06-10
1974,1018094,4,2003-10-17
12881,1603662,4,2005-07-02
11077,41586,2,2005-12-13
15058,1795018,5,2003-10-20
5085,774693,5,2005-03-19
3875,2071030,5,2005-10-17
6720,2130429,4,2004-04-09
8480,2187281,4,2005-02-14
16008,230917,5,2005-02-13
6030,1750709,5,2003-04-01
4697,2416431,3,2005-10-03
14454,122438,5,2005-02-12
10759,2402585,3,2005-08-15
12244,2049412,4,2004-03-01
10607,840419,5,2003-08-13
1110,1138055,2,2005-07-22
2778,1915183,5,2004-09-09
10722,1002509,3,2004-02-20
13050,1868345,4,2004-04-27
14691,40154,3,2003-08-10
9111,1741665,2,2005-05-05
9298,861041,2,2004-03-17
11160,2143270,5,2005-12-27
788,2609972,5,2005-05-25
10275,2275994,4,2004-10-23
1406,2057144,3,2004-05-17
6206,649821,2,2004-04-27
14240,160627,5,2004-05-27
15393,1582098,4,2004-02-27
9535,2532687,4,2004-06-12
3151,2574573,3,2005-10-03
199,1567984,3,2003-07-07
4100,108046,3,2005-07-08
2617,2223228,2,2003-04-21
3624,2571635,3,2004-11-06
13675,1861186,3,2005-04-04
7852,1235269,2,2004-04-12
3196,1900854,5,2004-06-08
17169,1983811,4,2005-09-27
1590,706181,4,2003-12-15
14383,1698260,5,2005-04-29
9616,717332,1,2005-05-14
5538,2000600,4,2004-04-26
1466,2265729,3,2002-04-03
14712,1317768,3,2002-11-02
5778,299994,4,2005-10-30
4557,458414,2,2005-11-07
9028,2361128,4,2005-08-02
10767,1878143,3,2004-06-13
13845,2157202,4,2004-03-15
7885,1276117,5,2005-06-08
17424,1694760,4,2004-09-10
3521,701004,5,2005-03-22
14712,952095,3,2005-06-21
12672,86959,5,2005-11-17
7331,2359871,4,2004-09-04
8840,523708,5,2005-10-31
6386,1510195,4,2005-05-04
9621,1363136,2,2004-05-23
8915,1859039,3,2004-01-14
4683,1463955,3,2002-02-14
14410,2356230,5,2005-08-29
3151,2046667,4,2005-04-27
1428,1202149,2,2005-10-02
6206,1524307,4,2003-04-16
15070,2018176,4,2003-10-02
16969,18643,5,2005-08-10
6844,1571178,4,2003-11-19
457,1140448,1,2004-11-18
15084,1148908,5,2004-01-21
3860,264402,2,2004-01-28
4080,1459775,3,2005-04-08
15540,1737562,2,2003-04-08
9049,1530351,3,2005-02-04
7509,962944,3,2004-06-16
692,881440,2,2004-07-30
11677,169988,4,2005-09-13
6190,1547332,3,2005-11-13
15393,2137366,3,2005-04-03
6673,1598915,4,2005-05-21
2152,135800,5,2005-10-05
9593,1280254,4,2005-09-05
2371,319369,4,2005-02-10
7193,1961520,5,2005-04-15
8191,264360,5,2005-09-16
1144,602297,4,2005-09-30
17071,1712598,3,2004-08-09
17152,1484808,4,2004-02-23
7309,1762176,1,2005-03-07
8717,754990,5,2005-09-26
16406,1735705,4,2005-01-20
14109,1791067,5,2005-04-14
11337,447521,4,2005-04-18
3624,2297755,5,2005-10-31
17180,2226525,3,2003-07-19
3610,1777229,5,2005-08-18
16765,419673,5,2004-09-21
10890,391647,3,2004-11-12
17154,95116,5,2005-06-10
11089,829258,5,2005-01-19
7356,583788,5,2002-03-12
1138,1242835,4,2005-06-04
8832,1192319,2,2005-08-02
6720,971361,3,2004-02-20
12234,1597177,4,2005-08-16
9097,1394510,3,2005-12-06
4640,86439,5,2005-02-24
1421,2085397,3,2001-07-11
4633,206808,3,2003-05-22
10299,2540516,1,2004-04-09
7399,2363109,3,2004-05-03
3966,198141,5,2005-03-11
6786,162616,4,2004-08-25
8376,1462271,2,2003-10-05
7193,2237210,3,2004-12-26
3379,2253616,2,2004-12-06
8232,748702,4,2004-07-04
12476,920620,1,2003-12-26
17157,766680,5,2000-07-28
15205,1952007,3,2004-12-27
7563,326587,3,2002-12-09
10785,1303850,3,2003-10-16
4931,1925785,3,2005-02-10
13195,2344648,3,2005-08-31
16947,2541071,4,2005-08-01
5488,1684624,3,2005-10-21
8295,1840149,3,2005-01-19
16438,1249346,4,2005-09-28
5317,1564779,4,2005-03-02
720,1075362,5,2004-11-26
2122,2043466,4,2005-08-31
12828,2571785,4,2005-07-15
9188,2316765,4,2004-03-13
13081,109922,1,2005-04-04
9442,445024,4,2004-11-26
1509,1849271,5,2002-12-16
11005,1731658,2,2002-04-26
11153,641712,3,2004-04-28
8317,2016653,3,2005-11-17
18,674590,4,2003-12-11
15156,981003,3,2002-02-27
2783,645838,3,2004-03-29
13584,2483851,4,2004-09-18
12161,760996,3,2005-01-25
5908,140164,4,2004-09-15
16565,908959,3,2005-05-17
13629,598699,3,2004-02-18
17441,1538387,4,2004-04-02
17221,429875,1,2004-03-02
9987,2267431,3,2002-10-07
5363,1633638,4,2004-12-23
4364,2188750,4,2005-08-16
10012,1449646,4,2003-04-25
433,1529481,3,2004-04-09
11283,1851895,4,2004-04-28
16668,2497251,4,2003-09-25
14313,2268022,5,2005-02-02
2800,195504,5,2005-09-26
14961,1325145,5,2005-03-18
11219,1335436,4,2005-09-01
10773,1412690,3,2005-06-06
14215,657343,4,2005-04-06
3385,126116,5,2003-11-04
15887,2193981,1,2005-10-25
2009,1786244,1,2005-01-04
6222,642384,5,2004-10-10
10212,2628836,4,2005-09-18
2342,2094602,3,2005-07-01
8243,1278340,5,2005-10-07
17526,884500,3,2004-04-07
5493,2428907,4,2005-06-09
2000,2071037,3,2003-05-31
14928,774398,4,2004-04-09
1102,484044,4,2002-07-20
7627,595285,1,2004-01-23
8379,1746335,5,2005-01-29
12792,1738542,4,2005-05-23
7330,1618405,3,2005-01-01
4420,2467784,2,2005-01-30
1744,2250256,4,2005-06-30
13856,2196272,5,2005-03-12
9788,1398107,4,2002-02-07
17707,952152,5,2005-05-17
12221,1400992,4,2004-09-08
8534,1863442,4,2005-10-31
5656,561357,5,2005-10-03
7701,2209212,4,2005-08-26
16792,2052508,4,2004-03-28
12355,1913800,2,2004-06-04
6482,1629265,5,2005-03-04
1046,1052333,5,2005-07-27
8197,2198554,5,2005-02-10
4996,610335,2,2004-03-14
8753,902372,5,2004-05-30
9131,2105086,2,2004-07-02
14822,2021995,3,2004-12-01
13302,2195390,5,2005-02-21
6366,247999,3,2004-11-23
9014,2023435,3,2005-02-28
2612,282102,4,2002-03-05
15409,34762,3,2004-07-15
10125,1102302,3,2005-01-08
1467,1821474,5,2004-01-24
2043,1483639,4,2003-11-23
6482,2587753,3,2005-02-03
12470,1629647,5,2005-07-26
1561,320188,4,2004-02-18
8764,2599583,2,2005-12-01
9032,1918646,4,2005-06-21
12355,1438147,3,2005-05-19
17395,594196,4,2004-11-06
15582,1090771,4,2004-03-02
6329,73693,5,2005-05-27
9628,1772511,5,2005-05-10
443,54412,4,2004-07-04
8166,2485642,5,2005-08-16
16286,1637561,3,2003-08-07
8339,233891,5,2004-04-05
1700,1040259,4,2004-03-22
6961,1965334,5,2003-10-15
13959,953658,3,2005-03-18
17157,2127135,4,2005-10-30
4977,124802,3,2004-12-22
6287,756643,5,2005-03-14
313,862214,3,2005-02-18
10094,1074677,5,2004-11-29
13298,1856501,3,2004-07-17
5140,669239,3,2003-06-25
16384,1620653,4,2005-06-13
14302,55216,5,2003-10-11
1032,1136695,4,2005-04-19
16891,1927136,4,2005-01-19
4472,521490,4,2004-12-22
6034,2175883,3,2005-02-14
4570,297896,3,2000-12-21
3972,1152594,3,2004-06-13
2186,811902,2,2005-03-08
13195,1634727,4,2004-05-03
5807,944600,1,2004-12-13
16306,1232251,4,2003-06-19
12232,201341,5,2005-07-15
2342,740093,4,2004-11-06
13081,269482,3,2005-06-06
241,703210,3,2004-08-28
9368,2519181,5,2004-06-02
6268,1742600,3,2005-03-19
5862,2365187,2,2002-02-06
16082,1289253,5,2005-03-28
9712,115422,5,2005-09-09
6844,1270932,2,2003-10-19
16303,1788110,4,2005-08-04
3529,2565720,4,2004-04-04
5589,1575623,4,2005-11-15
30,2397285,5,2005-05-18
9886,2456816,5,2004-12-28
15582,2302997,3,2003-05-09
9800,2500511,3,2002-10-01
14601,1705060,5,2005-04-19
3888,722591,5,2004-08-26
7643,457011,4,2005-02-02
7745,2513094,4,2005-01-19
16954,942668,5,2004-11-07
9613,1091470,2,2004-05-31
12161,1247472,4,2004-10-15
6337,2320076,3,2005-10-14
4472,2543011,4,2004-07-26
14590,2153271,5,2004-08-01
2152,1138196,3,2005-09-25
331,477782,4,2005-06-14
10763,1609363,5,2005-06-12
1905,1981979,3,2005-03-12
9110,110173,4,2005-01-28
1798,934348,4,2004-09-24
13195,624071,4,2004-01-13
17157,754510,4,2005-11-09
2486,572481,1,2005-07-12
15887,1361848,4,2005-11-11
11060,114127,4,2003-12-12
13462,594729,4,2004-11-17
7249,127313,4,2005-04-25
15472,414326,4,2004-01-01
9729,2087606,4,2005-02-11
11401,2432532,3,2005-08-11
16765,128460,3,2005-01-19
14215,1085236,3,2005-05-23
6596,2211709,4,2005-06-13
12894,755032,2,2003-02-12
15947,2385481,5,2005-08-30
9049,306026,3,2005-02-08
12799,716553,4,2005-10-11
11663,1569601,5,2004-09-14
4216,1104098,3,2005-05-23
16912,1188812,3,2002-02-15
6386,1057996,4,2004-02-03
7416,1911325,2,2005-08-06
14240,826793,5,2004-12-08
16760,214556,2,2004-03-09
4520,1054564,3,2003-10-31
15919,1397979,5,2005-12-21
14507,1023813,3,2004-01-17
12171,1737529,2,2004-03-29
15843,1934260,2,2005-12-14
11198,189887,4,2002-09-19
10359,1515591,3,2003-01-15
6190,2115335,4,2004-09-08
15922,200043,4,2004-12-03
10276,540815,5,2004-09-05
10240,1221804,4,2005-06-02
9628,330265,4,2004-11-12
13255,44573,4,2005-09-12
2009,388427,3,2003-01-16
16384,2194339,5,2005-07-16
12263,407121,5,2005-12-07
9236,902369,5,2005-11-18
3290,254887,3,2003-02-21
14621,477209,5,2004-09-14
12937,2180535,5,2004-05-02
14538,395026,3,2005-11-29
17385,856623,4,2005-01-10
15702,2584551,5,2005-05-02
7399,1851060,4,2005-11-01
7436,2182722,4,2004-11-17
2152,2079038,3,2005-09-14
10126,2318762,3,2004-07-15
16082,2073811,3,2005-09-14
3999,171855,5,2003-09-14
14538,749992,4,2005-12-01
3817,998620,5,2005-07-30
175,744349,4,2004-04-24
11398,760455,4,2005-01-30
11064,1525344,2,2004-03-10
10785,537270,3,2001-08-30
8357,173086,5,2001-04-05
357,2236683,4,2005-03-01
5775,1485623,2,2002-11-21
5040,1385788,4,2005-01-24
7511,470527,5,2005-11-02
13471,1515518,4,2004-11-24
14621,1189660,4,2005-11-07
14312,2209416,3,2004-08-27
10162,589672,3,2005-08-16
12090,1874989,4,2005-02-09
3106,743660,3,2005-01-27
11663,1666999,4,2005-08-21
16879,1460897,1,2001-12-18
4330,2375364,3,2005-04-06
16343,1708205,3,2003-09-12
2252,1748911,4,2005-08-20
5181,1042420,4,2004-11-10
15786,726511,4,2004-05-04
16169,1138197,5,2005-01-03
12974,2622906,4,2005-04-19
14550,709439,5,2005-09-20
9654,2438141,2,2004-06-29
17295,16456,2,2004-12-29
5732,865477,5,2004-09-15
3825,837922,4,2005-08-04
13195,1455281,5,2005-11-05
2342,1501421,4,2005-07-25
5283,1466533,5,2005-04-27
7233,901116,4,2005-06-08
2783,1189593,3,2005-09-05
1962,2091767,5,2005-10-19
17621,2496479,5,2003-06-30
11080,2299697,3,2005-08-29
459,504321,3,2005-05-31
10872,1870288,4,2004-10-11
9170,595870,1,2005-01-22
6886,1010609,1,2004-09-16
7885,1855593,5,2004-02-18
7381,1443193,3,2004-06-23
3610,2271589,4,2003-12-24
5561,1726051,5,2005-05-29
4995,2126215,1,2004-06-30
705,1469890,4,2005-09-08
2992,2473904,4,2004-04-23
6692,829101,5,2001-08-21
16572,1570252,5,2004-10-07
6475,657927,4,2005-05-08
3657,2485796,1,2004-11-21
4590,733409,3,2005-02-25
8539,1753638,4,2005-10-31
5327,503295,2,2005-09-08
2200,2564228,4,2005-03-08
631,2647648,4,2005-12-27
9134,2298242,1,2005-10-24
6243,2608448,3,2005-11-15
7363,2579277,3,2003-05-25
14825,1882942,4,2002-12-27
1406,2630910,1,2005-07-29
6482,705960,3,2002-01-22
3079,1198746,4,2005-07-11
4686,287408,3,2004-04-02
15205,2557674,3,2005-01-26
17184,964941,3,2004-06-06
11198,430595,4,2005-02-25
2135,1229656,5,2003-10-13
12778,1337699,4,2003-04-25
14317,1482195,4,2004-02-18
8045,44761,4,2004-05-31
11812,1589208,4,2005-08-25
2460,1855394,3,2005-05-01
6050,1762434,2,2004-07-26
4745,1760811,3,2005-10-04
12338,1970974,5,2005-05-17
12015,2646115,4,2003-10-07
9532,1988735,3,2002-08-09
6631,1895121,4,2005-07-25
2940,2363387,3,2004-08-23
15733,1489356,4,2005-05-03
30,573928,4,2004-10-23
16792,1616083,4,2004-10-04
5926,1498463,4,2004-09-17
17330,1128178,4,2004-11-13
15233,1819285,4,2004-10-28
4522,2082179,4,2005-06-29
1532,2500114,1,2004-05-23
3938,1754931,5,2004-11-26
4472,801512,3,2005-09-12
15501,845991,3,2003-10-30
10625,1105526,4,2005-02-22
6445,1416817,5,2004-06-23
13439,963961,4,2002-02-10
11283,602493,5,2004-04-28
6386,463657,3,2004-04-15
14313,262834,3,2005-08-04
3427,1239565,4,2005-03-21
13736,1663516,4,2004-11-17
5344,2176465,3,2005-10-10
13462,2580008,1,2005-08-31
17494,158086,3,2002-01-22
14527,2610750,3,2002-05-23
2122,208531,4,2004-01-19
17526,319657,4,2004-09-18
3196,1909214,1,2004-07-13
14646,1858670,3,2005-10-25
16346,1321004,4,2004-04-11
7617,560944,4,2005-04-04
2033,931475,3,2005-01-26
14302,428831,1,2005-06-25
3680,1518071,4,2003-08-13
7757,366233,4,2004-08-04
15643,906831,3,2005-01-13
3113,1718275,2,2001-08-27
4697,734874,3,2005-03-01
3079,1247877,5,2005-04-27
15384,354316,5,2005-03-21
16415,124342,4,2004-07-23
11139,2090424,3,2005-03-15
8806,35036,4,2005-02-22
6482,983097,3,2004-11-22
5154,37547,4,2005-08-05
14691,688944,3,2001-11-10
10413,1755852,3,2002-10-01
8079,21667,5,2004-09-30
10747,932915,2,2005-02-11
8447,1089664,1,2004-04-02
6755,980987,3,2005-06-23
5515,539112,4,2002-03-13
16516,1535168,5,2005-06-10
15124,2385460,4,2004-05-25
595,442118,5,2004-06-24
5730,5534,3,2005-08-17
6366,1460382,4,2005-08-10
9733,2536621,2,2005-06-28
11040,1554095,4,2004-05-12
2726,1532058,4,2005-05-15
5333,784914,3,2005-02-03
708,24139,4,2004-07-07
13471,868548,2,2005-11-14
16158,1390895,5,2005-10-25
4656,617433,5,2004-08-03
3418,525434,3,2004-03-23
4656,1771704,4,2004-11-29
16139,1552087,5,2004-07-26
14909,53411,3,2004-04-17
11722,2608066,4,2005-08-02
11812,1341477,4,2005-10-25
5472,616944,3,2004-09-20
4841,33612,3,2005-09-09
17154,2401603,4,2005-03-16
17612,1828124,4,2003-11-15
12951,259431,3,2005-08-20
662,2614421,2,2005-04-27
5521,2367003,2,2005-11-04
12047,290541,4,2005-05-26
3840,2471865,5,2005-09-01
7767,1137493,5,2005-10-09
8177,1215320,4,2004-10-07
5309,2064195,4,2005-07-11
15425,2552017,2,2005-05-19
8904,2496875,5,2005-10-22
12582,1032483,4,2005-06-06
4269,1731224,2,2005-09-18
17398,214254,3,2005-12-04
17621,1229774,3,2005-01-29
2153,297554,4,2005-05-16
7234,419129,3,2005-10-24
17711,707496,3,2005-02-21
2782,2565741,4,2005-06-28
2452,121979,5,2004-06-14
985,1080173,3,2005-01-11
14039,801349,4,2004-07-06
5287,968055,4,2005-07-22
4745,2236720,4,2005-06-21
708,2152292,3,2003-08-13
11740,2111757,4,2004-05-05
17189,184908,3,2005-08-02
10986,1758181,3,2005-03-11
16711,16837,5,2004-06-30
2209,1300493,3,2005-02-24
17411,2449001,3,2003-04-11
2086,1878038,4,2004-04-06
16360,1840146,4,2005-07-19
11064,493435,3,2002-02-14
1180,2296403,5,2004-06-04
8764,1450613,5,2005-01-31
5472,407560,4,2005-06-27
512,2404756,5,2004-08-14
14545,1052891,4,2005-06-17
3489,2008051,4,2005-07-18
3648,895888,3,2005-12-16
5971,504630,3,2005-07-18
9923,2304547,4,2005-02-24
5884,2523109,4,2004-06-23
9426,670831,1,2005-10-18
443,1611544,4,2003-06-13
17324,2445098,4,2005-07-20
10241,514902,3,2004-03-03
14519,934213,5,2005-09-19
10358,1670928,3,2005-08-17
4805,954053,1,2005-12-28
15425,1308000,3,2005-03-14
14042,652389,2,2004-12-28
6464,681668,4,2005-08-29
9695,1555156,4,2005-07-26
7645,2283695,4,2003-06-26
12074,1816366,4,2005-08-11
6454,948401,5,2005-01-05
4670,2202032,3,2002-10-02
15538,2265060,5,2005-09-26
9509,622419,2,2004-12-01
16682,2035994,2,2002-06-08
476,1684209,5,2005-05-10
13959,2145781,4,2004-08-15
16522,2624595,4,2005-03-27
7937,391471,5,2005-11-05
17627,2119629,4,2005-06-15
2495,2485818,3,2004-09-14
13748,1563010,2,2005-08-24
6450,1664232,3,2005-12-03
12092,1972747,1,2003-08-28
6278,2001296,4,2003-10-20
17714,2512235,3,2001-02-07
15816,2234400,4,2005-05-31
14382,792490,5,2004-10-15
16760,282102,3,2003-10-06
12758,2318900,5,2004-01-06
9188,1007333,4,2005-05-24
10055,2289283,3,2002-04-24
12716,1531414,5,2005-12-21
15922,27901,4,2005-07-08
3079,2468830,5,2005-03-13
9298,1048389,2,2004-12-01
2348,1388677,3,2002-01-03
16033,2391606,1,2005-07-08
4640,758035,4,2005-06-24
11166,1792401,4,2005-08-10
2612,1110697,3,2005-01-25
2580,111516,2,2005-06-22
353,1998439,4,2005-07-18
15999,1450318,5,2005-07-28
12834,1621533,5,2005-08-28
7701,1545805,5,2004-11-09
7917,1739082,2,2004-03-04
15164,1130236,5,2005-11-07
5939,2235010,3,2004-12-04
17387,1680580,5,2004-01-03
16565,1645203,4,2002-07-03
1110,2355266,4,2005-04-04
1202,292269,3,2002-10-17
16384,2501290,5,2005-10-24
4951,1600209,4,2005-04-26
15137,1045221,2,2004-10-04
2077,1566640,5,2005-11-11
5475,2040859,1,2004-11-23
16954,2601715,5,2004-12-18
10111,2403229,4,2005-05-23
9981,12876,5,2005-10-19
2462,112956,4,2003-10-24
10230,2344963,4,2005-03-27
3756,1705697,5,2005-08-10
11443,1174079,4,2003-07-21
11090,1755561,3,2004-05-19
7173,149891,3,2003-12-01
9254,1450135,4,2005-05-16
11277,649473,4,2004-12-28
9048,191111,3,2005-12-06
10055,719755,5,2005-12-19
5320,1233428,3,2005-09-29
12570,321111,4,2005-04-30
4508,201321,5,2004-05-03
9208,530670,3,2001-01-28
2167,702902,3,2005-10-28
6386,617059,5,2005-06-11
14233,1236460,4,2004-05-26
10121,772426,4,2005-09-03
12661,371648,2,2003-01-03
9681,1484938,4,2004-06-03
9960,428168,2,2003-05-21
12792,1621025,5,2004-10-30
12301,1472753,2,2005-04-18
14780,2181248,4,2003-09-08
16082,2155149,4,2004-08-31
3254,591070,4,2005-03-28
334,1291392,4,2005-09-21
10359,83896,3,2005-09-12
9282,2164084,4,2005-04-19
6786,692140,4,2005-12-02
2192,1210602,4,2004-06-16
13477,2480144,2,2003-11-28
4144,54040,3,2005-01-11
4996,1142194,3,2005-09-22
5103,2157472,4,2005-06-29
985,2245217,2,2001-07-06
6596,1524044,3,2005-07-25
17494,81287,3,2005-08-19
2942,1943087,5,2005-05-19
14538,1774205,3,2005-04-22
3638,1290107,2,2004-06-13
528,244308,3,2005-09-21
9756,1098331,3,2005-09-17
3824,1279511,5,2005-02-21
3860,617431,3,2003-12-13
14852,2226336,3,2002-10-04
7745,185867,4,2005-04-10
2680,1628912,3,2003-12-27
12470,1575536,4,2005-10-06
2866,732079,5,2005-04-19
1582,2019240,3,2004-05-31
12582,673671,4,2004-11-12
8437,1053334,3,2005-02-05
14149,421973,2,2005-07-03
8644,1475543,3,2004-04-21
17498,1956498,4,2005-05-09
14280,1212887,4,2000-07-02
14313,2413417,3,2005-07-08
11383,762511,3,2004-06-18
1965,907533,2,2004-01-05
17088,892072,3,2002-03-26
